epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2471.67,0.70709,0.51388,0.97366,0.9035,0.80581,0.88781,0.63261,1.06446,0.71418,1.19088,0.0081982,0.0081982,0.0081982
184,2485.51,0.69331,0.50067,0.97407,0.86546,0.84686,0.89853,0.62909,1.06072,0.7425,1.16584,0.0081883,0.0081883,0.0081883
185,2499.67,0.70946,0.49417,0.98047,0.86572,0.84123,0.8937,0.62762,1.09174,0.73009,1.20844,0.0081784,0.0081784,0.0081784
186,2513.78,0.69884,0.49223,0.98185,0.87326,0.83484,0.90332,0.63551,1.07551,0.70536,1.20681,0.0081685,0.0081685,0.0081685
187,2527.85,0.6787,0.47737,0.96298,0.84661,0.82099,0.88994,0.63451,1.07619,0.73678,1.19022,0.0081586,0.0081586,0.0081586
188,2541.66,0.69592,0.49418,0.96695,0.8725,0.81289,0.89362,0.62546,1.0908,0.71645,1.19857,0.0081487,0.0081487,0.0081487
189,2555.35,0.69495,0.49237,0.989,0.87168,0.84665,0.9054,0.63085,1.09019,0.70812,1.20719,0.0081388,0.0081388,0.0081388
190,2569.48,0.70288,0.49606,0.9818,0.84889,0.82157,0.89469,0.61668,1.12593,0.73772,1.22054,0.0081289,0.0081289,0.0081289
191,2584.29,0.6812,0.48844,0.9754,0.91382,0.81544,0.90711,0.62838,1.12882,0.72221,1.24829,0.008119,0.008119,0.008119
192,2596.52,0.71803,0.50608,0.98666,0.88105,0.83662,0.89706,0.61974,1.09997,0.73084,1.20834,0.0081091,0.0081091,0.0081091
193,2609.88,0.70257,0.48631,0.9799,0.90808,0.84422,0.90288,0.62269,1.09429,0.69417,1.2265,0.0080992,0.0080992,0.0080992
194,2623.39,0.68457,0.4796,0.96762,0.89359,0.84917,0.89629,0.63162,1.0629,0.6816,1.19634,0.0080893,0.0080893,0.0080893
195,2636.65,0.68915,0.48089,0.97088,0.86343,0.85306,0.90886,0.63467,1.10896,0.70827,1.2062,0.0080794,0.0080794,0.0080794
196,2649.76,0.67761,0.47566,0.97633,0.83942,0.87925,0.90863,0.63343,1.0898,0.71028,1.20625,0.0080695,0.0080695,0.0080695
197,2663,0.6972,0.50586,0.98551,0.88533,0.83698,0.89908,0.63121,1.09858,0.72521,1.1963,0.0080596,0.0080596,0.0080596
198,2676.05,0.68682,0.48911,0.98059,0.93655,0.80013,0.90544,0.63931,1.07138,0.69468,1.18554,0.0080497,0.0080497,0.0080497
199,2689.14,0.67914,0.48741,0.96947,0.89138,0.82497,0.89077,0.62396,1.09111,0.73708,1.20813,0.0080398,0.0080398,0.0080398
200,2702.15,0.67454,0.4737,0.9605,0.8889,0.84634,0.89971,0.63218,1.10119,0.74005,1.2293,0.0080299,0.0080299,0.0080299
201,2715.15,0.66843,0.47825,0.96528,0.87018,0.83785,0.8876,0.62177,1.08004,0.72286,1.21037,0.00802,0.00802,0.00802
202,2728.28,0.68154,0.48762,0.96251,0.86165,0.82138,0.90076,0.64572,1.0678,0.70884,1.19633,0.0080101,0.0080101,0.0080101
203,2741.36,0.67334,0.47606,0.97005,0.89254,0.80434,0.89484,0.63925,1.0827,0.74191,1.20051,0.0080002,0.0080002,0.0080002
204,2754.47,0.6857,0.47365,0.97021,0.88306,0.8262,0.89399,0.64045,1.06839,0.72672,1.19983,0.0079903,0.0079903,0.0079903
205,2767.35,0.67936,0.48207,0.96398,0.8895,0.83495,0.88272,0.63312,1.05398,0.74008,1.16997,0.0079804,0.0079804,0.0079804
206,2780.09,0.6888,0.48464,0.96213,0.86345,0.85474,0.88633,0.62283,1.08333,0.72556,1.18722,0.0079705,0.0079705,0.0079705
207,2792.63,0.69253,0.48804,0.96934,0.87129,0.84138,0.88932,0.62592,1.08644,0.75636,1.18279,0.0079606,0.0079606,0.0079606
208,2805.84,0.65468,0.46925,0.95943,0.85554,0.84337,0.8897,0.63042,1.06132,0.75278,1.17254,0.0079507,0.0079507,0.0079507
209,2818.91,0.65103,0.44576,0.96065,0.86172,0.85566,0.89923,0.63934,1.06307,0.69341,1.17682,0.0079408,0.0079408,0.0079408
210,2831.92,0.67768,0.47022,0.96883,0.90619,0.80696,0.90224,0.64234,1.05998,0.72271,1.17833,0.0079309,0.0079309,0.0079309
211,2846.21,0.66896,0.48348,0.97672,0.89862,0.80049,0.89715,0.63868,1.04992,0.74039,1.16485,0.007921,0.007921,0.007921
212,2860.58,0.68269,0.4866,0.97213,0.92711,0.84259,0.9082,0.6339,1.05664,0.70198,1.17875,0.0079111,0.0079111,0.0079111
213,2875.86,0.6488,0.45489,0.94428,0.86894,0.83157,0.9071,0.64535,1.0504,0.71294,1.1728,0.0079012,0.0079012,0.0079012
214,2890.06,0.65831,0.47002,0.95895,0.87287,0.80347,0.88812,0.63497,1.06353,0.77841,1.1789,0.0078913,0.0078913,0.0078913
215,2904.37,0.67354,0.47928,0.97188,0.90255,0.81457,0.90442,0.63844,1.06615,0.71846,1.18869,0.0078814,0.0078814,0.0078814
216,2918.61,0.66456,0.46069,0.96345,0.90449,0.84516,0.91086,0.65173,1.07051,0.6788,1.19888,0.0078715,0.0078715,0.0078715
217,2932.78,0.65176,0.45567,0.9595,0.88506,0.86476,0.91248,0.65956,1.05535,0.67165,1.18383,0.0078616,0.0078616,0.0078616
218,2946.87,0.68289,0.4776,0.97567,0.88797,0.83268,0.89582,0.63863,1.0507,0.69019,1.17342,0.0078517,0.0078517,0.0078517
219,2961.21,0.6526,0.47281,0.96073,0.90774,0.83554,0.89843,0.64766,1.06062,0.65944,1.18129,0.0078418,0.0078418,0.0078418
220,2975.48,0.66319,0.4574,0.95762,0.8402,0.84536,0.88325,0.63528,1.04872,0.72643,1.15429,0.0078319,0.0078319,0.0078319
221,2989.5,0.6463,0.45128,0.95068,0.87366,0.82235,0.88151,0.62789,1.08345,0.75052,1.19971,0.007822,0.007822,0.007822
222,3003.68,0.64202,0.45323,0.95631,0.86973,0.82496,0.89179,0.63246,1.08664,0.72643,1.21568,0.0078121,0.0078121,0.0078121
223,3017.67,0.65937,0.45871,0.95438,0.88843,0.7973,0.88439,0.63645,1.06833,0.7538,1.18735,0.0078022,0.0078022,0.0078022
224,3031.79,0.68058,0.46872,0.9687,0.85419,0.84999,0.89436,0.63655,1.08597,0.7219,1.20177,0.0077923,0.0077923,0.0077923
225,3045.76,0.65636,0.45406,0.96133,0.88084,0.82623,0.88708,0.63506,1.07543,0.72932,1.20035,0.0077824,0.0077824,0.0077824
226,3059.89,0.6372,0.44718,0.94644,0.87116,0.82729,0.89822,0.63425,1.09008,0.71276,1.21191,0.0077725,0.0077725,0.0077725
227,3074.36,0.65869,0.46184,0.95824,0.85562,0.8379,0.88441,0.62103,1.09329,0.75553,1.22223,0.0077626,0.0077626,0.0077626
228,3088.53,0.66465,0.4613,0.96087,0.85864,0.84939,0.88626,0.62674,1.09146,0.74016,1.20818,0.0077527,0.0077527,0.0077527
229,3102.94,0.64369,0.45678,0.96228,0.88582,0.83844,0.90495,0.62311,1.09549,0.74733,1.2026,0.0077428,0.0077428,0.0077428
230,3117.57,0.64549,0.4531,0.95709,0.91459,0.858,0.91572,0.65249,1.0603,0.67833,1.17458,0.0077329,0.0077329,0.0077329
231,3131.69,0.64811,0.44774,0.96731,0.8859,0.84412,0.89954,0.63282,1.07649,0.72332,1.1717,0.007723,0.007723,0.007723
232,3145.87,0.64579,0.46693,0.9531,0.88173,0.8641,0.90448,0.63909,1.07795,0.71769,1.18497,0.0077131,0.0077131,0.0077131
233,3159.82,0.64678,0.47179,0.95544,0.87401,0.86194,0.90457,0.63529,1.07201,0.68443,1.18392,0.0077032,0.0077032,0.0077032
234,3173.97,0.62763,0.44604,0.9439,0.88567,0.84193,0.9144,0.64388,1.07586,0.68816,1.18584,0.0076933,0.0076933,0.0076933
235,3188.93,0.64047,0.44783,0.95359,0.89609,0.80642,0.89634,0.63411,1.07456,0.76777,1.19669,0.0076834,0.0076834,0.0076834
236,3203.24,0.65112,0.45562,0.96159,0.8565,0.86795,0.89635,0.6283,1.09596,0.72349,1.20373,0.0076735,0.0076735,0.0076735
237,3217.79,0.62375,0.44503,0.95498,0.91419,0.823,0.90161,0.63157,1.09594,0.6973,1.20919,0.0076636,0.0076636,0.0076636
238,3232.54,0.63011,0.45496,0.95496,0.88789,0.81492,0.894,0.63146,1.08111,0.73262,1.19283,0.0076537,0.0076537,0.0076537
239,3246.83,0.62568,0.4308,0.94385,0.90408,0.83168,0.89424,0.63763,1.08438,0.72428,1.18884,0.0076438,0.0076438,0.0076438
240,3261.4,0.64506,0.4518,0.95668,0.88314,0.82991,0.88933,0.62648,1.09173,0.73082,1.21299,0.0076339,0.0076339,0.0076339
241,3275.86,0.63409,0.43431,0.94547,0.8894,0.84533,0.90413,0.6432,1.04694,0.69918,1.15469,0.007624,0.007624,0.007624
242,3292.4,0.63852,0.45147,0.9495,0.88201,0.85062,0.90386,0.64099,1.06314,0.70339,1.1869,0.0076141,0.0076141,0.0076141
243,3307.84,0.63398,0.44201,0.94628,0.87083,0.87239,0.91109,0.63831,1.09874,0.68028,1.20386,0.0076042,0.0076042,0.0076042
244,3323.09,0.63695,0.44179,0.95388,0.88593,0.85882,0.91854,0.64814,1.07433,0.66349,1.17395,0.0075943,0.0075943,0.0075943
245,3337.47,0.62972,0.43417,0.94917,0.90058,0.86192,0.89859,0.63904,1.07949,0.70016,1.18496,0.0075844,0.0075844,0.0075844
246,3351.83,0.63447,0.44904,0.96297,0.90861,0.83465,0.90038,0.63062,1.10195,0.71178,1.21799,0.0075745,0.0075745,0.0075745
247,3366.23,0.64044,0.45216,0.95141,0.90433,0.83092,0.90283,0.63056,1.11277,0.67293,1.23282,0.0075646,0.0075646,0.0075646
248,3381.08,0.62519,0.44133,0.94194,0.92036,0.80864,0.90639,0.63886,1.09754,0.6571,1.22411,0.0075547,0.0075547,0.0075547
249,3395.32,0.64313,0.45071,0.95642,0.87143,0.82965,0.89152,0.63651,1.05912,0.71229,1.18611,0.0075448,0.0075448,0.0075448
250,3409.93,0.64233,0.4605,0.9579,0.8958,0.81376,0.8847,0.62202,1.06406,0.74756,1.18896,0.0075349,0.0075349,0.0075349
251,3424.23,0.63293,0.43656,0.95079,0.88877,0.83412,0.90475,0.64537,1.07131,0.67971,1.18418,0.007525,0.007525,0.007525
252,3438.54,0.6187,0.43356,0.94763,0.90742,0.8393,0.90964,0.64599,1.08107,0.67178,1.1876,0.0075151,0.0075151,0.0075151
253,3452.85,0.62753,0.44002,0.94725,0.90233,0.83187,0.89617,0.63698,1.07225,0.7168,1.18213,0.0075052,0.0075052,0.0075052
254,3467.22,0.64823,0.43761,0.96097,0.88894,0.84813,0.90366,0.64582,1.08248,0.72096,1.18586,0.0074953,0.0074953,0.0074953
255,3481.62,0.63049,0.45045,0.95377,0.88505,0.7994,0.88162,0.62044,1.09272,0.74809,1.1924,0.0074854,0.0074854,0.0074854
256,3496.63,0.62663,0.44257,0.9448,0.9064,0.82651,0.89548,0.63248,1.06424,0.71508,1.18777,0.0074755,0.0074755,0.0074755
257,3511.28,0.60605,0.43252,0.94214,0.90604,0.80171,0.90054,0.64518,1.05233,0.69541,1.17468,0.0074656,0.0074656,0.0074656
258,3525.67,0.61704,0.43807,0.94098,0.90905,0.83619,0.906,0.64409,1.06732,0.69958,1.17828,0.0074557,0.0074557,0.0074557
259,3540.28,0.61594,0.4279,0.94116,0.90075,0.85201,0.91289,0.64324,1.06337,0.70772,1.1935,0.0074458,0.0074458,0.0074458
260,3554.69,0.60141,0.42409,0.9389,0.88702,0.82282,0.8952,0.64066,1.06751,0.70431,1.20001,0.0074359,0.0074359,0.0074359
261,3568.94,0.60836,0.4217,0.93576,0.91758,0.81282,0.89948,0.62926,1.08431,0.70543,1.20517,0.007426,0.007426,0.007426
262,3583.52,0.61532,0.43254,0.93971,0.8911,0.83362,0.8939,0.63526,1.08419,0.71769,1.20934,0.0074161,0.0074161,0.0074161
263,3598.05,0.62807,0.4465,0.94726,0.88137,0.81663,0.88559,0.63338,1.08131,0.72583,1.20378,0.0074062,0.0074062,0.0074062
264,3612.77,0.60052,0.42617,0.9368,0.875,0.85145,0.8968,0.63341,1.1033,0.71762,1.22009,0.0073963,0.0073963,0.0073963
265,3627.24,0.62035,0.45949,0.95346,0.89941,0.82595,0.89737,0.62816,1.09473,0.6908,1.20856,0.0073864,0.0073864,0.0073864
266,3641.95,0.62236,0.45496,0.94668,0.89095,0.8622,0.90487,0.64256,1.07,0.6639,1.20503,0.0073765,0.0073765,0.0073765
267,3656.44,0.60921,0.43245,0.94998,0.90151,0.85174,0.90152,0.63974,1.07922,0.6846,1.19933,0.0073666,0.0073666,0.0073666
